Date,Store,Predicted_Weekly_Sales
2013-07-16,35,778743.7314711213
2013-07-18,35,681299.0374565572
2013-07-19,35,698041.0657102615
2013-07-23,35,711344.1462740451
2013-07-25,35,758544.1000061929
2013-07-26,35,757775.8816150278
2013-07-30,35,765666.3396512866
2013-08-01,35,693354.2029915005
2013-08-02,35,739680.4542367607
2013-08-06,35,781138.4057674855
2013-08-08,35,729704.8309678733
2013-08-09,35,684992.263051346
2013-08-13,35,723202.451901108
2013-08-15,35,756388.5950318873
2013-08-16,35,779036.2939671874
2013-08-20,35,764293.4247286171
2013-08-22,35,648313.5870255679
2013-08-23,35,750930.2829606831
2013-08-27,35,719655.9137665331
2013-08-29,35,720943.9094811827
2013-08-30,35,646656.9338318557
2013-09-03,35,730636.2813860029
2013-09-05,35,690897.0851441622
2013-09-06,35,741684.4359882921
2013-09-10,35,755999.6565462798
2013-09-12,35,674283.5656567961
2013-09-13,35,658776.1369949579
2013-09-17,35,736220.5492803007
2013-09-19,35,746821.0019474477
2013-09-20,35,695347.7786627114
2013-09-24,35,774046.6010527313
2013-09-26,35,679936.8048745394
2013-09-27,35,792171.6011699736
2013-10-01,35,669188.5407238603
2013-10-03,35,680803.271334976
2013-10-04,35,686023.1062917262
2013-10-08,35,764903.1096871793
2013-10-10,35,760952.2639816105
2013-10-11,35,1081710.4332445487
2013-10-15,35,676924.8294412643
2013-10-17,35,794148.568281509
2013-10-18,35,700133.7241969854
2013-10-22,35,735430.4493458122
2013-10-24,35,705403.526064083
2013-10-25,35,680087.8598850071
2013-10-31,35,692765.3183147907
2013-11-01,35,755504.260257706
2013-11-07,35,692946.5698177963
2013-11-08,35,645216.5639862567
2013-11-14,35,699741.7794895172
2013-11-15,35,750708.4430922419
2013-11-21,35,622603.3814357072
2013-11-22,35,630677.440911457
2013-11-28,35,686104.1521405578
2013-11-29,35,589751.2213245183
2013-12-05,35,623880.5754390508
2013-12-06,35,736582.9381135404
2013-12-12,35,651882.9480910301
2013-12-13,35,732641.459506616
2013-12-19,35,699180.8924422562
2013-12-20,35,623700.6378084123
2013-12-26,35,653804.2013439983
2013-12-27,35,640935.5338984579
2013-01-02,36,75842.49389654398
2013-01-03,36,39974.365529596806
2013-01-09,36,62577.72661079466
2013-01-10,36,-16215.5251352489
2013-01-16,36,55506.60617853701
2013-01-17,36,77326.51630707085
2013-01-23,36,415886.7253526747
2013-01-24,36,-2964.3232321441174
2013-01-30,36,156387.72177359462
2013-01-31,36,83146.32231752574
2013-02-01,36,-28710.87202204764
2013-02-06,36,111870.97765955329
2013-02-07,36,85721.55078190565
2013-02-08,36,63058.253537490964
2013-02-13,36,65882.09184393287
2013-02-14,36,18710.3201983124
2013-02-15,36,131647.66007244587
2013-02-20,36,48820.70879627764
2013-02-21,36,89258.64940464497
2013-02-22,36,5378.608952522278
2013-02-27,36,96333.80146327615
2013-02-28,36,2371.913783401251
2013-03-01,36,33405.661100149155
2013-03-05,36,82799.21617849171
2013-03-07,36,50075.910270646214
2013-03-08,36,105515.59182213247
2013-03-12,36,48836.828264936805
2013-03-14,36,65070.923043847084
2013-03-15,36,29995.678599491715
2013-03-19,36,44385.233766928315
2013-03-21,36,111788.06864260137
2013-03-22,36,83664.07760515809
2013-03-26,36,46393.69843888283
2013-03-28,36,28874.28277823329
2013-03-29,36,118402.93355856836
2013-04-02,36,-8064.931984230876
2013-04-04,36,8909.146954491735
2013-04-05,36,378594.8047723472
2013-04-09,36,-23987.627375990152
2013-04-11,36,88361.83946669102
2013-04-12,36,91503.47272609174
2013-04-16,36,35317.66727410257
2013-04-18,36,138.4647278189659
2013-04-19,36,68778.94668371975
2013-04-23,36,92644.26140272617
2013-04-25,36,9703.51926919818
2013-04-26,36,331612.51527805626
2013-04-30,36,67069.75415804982
2013-05-02,36,9813.730601847172
2013-05-03,36,11660.647330209613
2013-05-07,36,58315.65641094744
2013-05-09,36,-1646.5454770326614
2013-05-10,36,1722.4279247373343
2013-05-14,36,197854.416517213
2013-05-16,36,23087.188136324286
2013-05-17,36,14316.187069997191
2013-05-21,36,90883.609277457
2013-05-23,36,57362.373756721616
2013-05-24,36,6466.4321843236685
2013-05-28,36,41934.81018728018
2013-05-30,36,54970.64478324354
2013-05-31,36,54107.36933813989
2013-06-04,36,59131.58873569965
2013-06-06,36,6977.755413919687
2013-06-07,36,68644.47713920474
2013-06-11,36,42031.25995646417
2013-06-13,36,101422.66237278283
2013-06-14,36,72061.98322719336
2013-06-18,36,88606.08111511171
2013-06-20,36,54485.41291181743
2013-06-21,36,84459.55251505971
2013-06-25,36,76903.42671248317
2013-06-27,36,2601.168390750885
2013-06-28,36,13330.143415525556
2013-07-02,36,16363.381441190839
2013-07-04,36,34954.67375032604
2013-07-05,36,7963.357372194529
2013-07-09,36,90493.0624461025
2013-07-11,36,58831.28593929112
2013-07-12,36,72166.92877700925
2013-07-16,36,409357.1914227158
2013-07-18,36,146898.06980893016
2013-07-19,36,38563.51503251493
2013-07-23,36,96170.85153841972
2013-07-25,36,46479.1799249351
2013-07-26,36,39932.90093201399
2013-07-30,36,56999.951593607664
2013-08-01,36,-24571.085997223854
2013-08-02,36,50572.412503913045
2013-08-06,36,490043.2895206958
2013-08-08,36,30601.462381213903
2013-08-09,36,64467.64379301667
2013-08-13,36,-31113.435912907124
2013-08-15,36,27265.141819104552
2013-08-16,36,400742.9751429707
2013-08-20,36,1974.7380340397358
2013-08-22,36,-35007.68250054121
2013-08-23,36,-30605.157907396555
2013-08-27,36,-16225.385988786817
2013-08-29,36,37452.92811642587
2013-08-30,36,-35669.15594637394
2013-09-03,36,-22545.79398432374
2013-09-05,36,-45776.2819468379
2013-09-06,36,107871.25013029575
2013-09-10,36,-36456.341084584594
2013-09-12,36,393820.09363895655
2013-09-13,36,32187.828345775604
2013-09-17,36,-13900.654521942139
2013-09-19,36,39093.96759714186
2013-09-20,36,38623.883264005184
2013-09-24,36,-20084.06374065578
2013-09-26,36,-24027.50580832362
2013-09-27,36,39796.156012773514
2013-10-01,36,55040.782589137554
2013-10-03,36,2072.8739537745714
2013-10-04,36,-19727.491532847285
2013-10-08,36,59442.88143980503
2013-10-10,36,29410.92683632672
2013-10-11,36,-35268.79866981506
2013-10-15,36,9200.761402726173
2013-10-17,36,-62230.469806045294
2013-10-18,36,-6641.435620427132
2013-10-22,36,-48214.62464684248
2013-10-24,36,43597.48277428746
2013-10-25,36,44273.5523853153
2013-10-31,36,22679.303627088666
2013-11-01,36,146856.7446102202
2013-11-07,36,-5539.761390194297
2013-11-08,36,34340.158205121756
2013-11-14,36,42259.39468219876
2013-11-15,36,19089.577187344432
2013-11-21,36,-10651.00941477716
2013-11-22,36,21741.34628377855
2013-11-28,36,-5302.814839661121
2013-11-29,36,-89972.42421494424
2013-12-05,36,27237.33561602235
2013-12-06,36,36734.91694295406
2013-12-12,36,40178.491814151406
2013-12-13,36,22141.564523935318
2013-12-19,36,45038.72157597542
2013-12-20,36,-146771.52667981386
2013-12-26,36,-35849.99980406463
2013-12-27,36,-35446.577293008566
2013-01-02,37,325680.21093061566
2013-01-03,37,307935.16682603955
2013-01-09,37,284307.1345514953
2013-01-10,37,326547.5405860394
2013-01-16,37,227388.41322921216
2013-01-17,37,666348.8954825699
2013-01-23,37,260333.03665079176
2013-01-24,37,272941.40331970155
2013-01-30,37,264185.295331344
2013-01-31,37,290808.0176381916
2013-02-01,37,166452.00571136177
2013-02-06,37,324293.68408581614
2013-02-07,37,315033.4074446857
2013-02-08,37,214590.87518161535
2013-02-13,37,313256.6317563653
2013-02-14,37,310810.4991905242
2013-02-15,37,324736.00636185706
2013-02-20,37,297215.82599259913
2013-02-21,37,302357.3952475339
2013-02-22,37,226985.08490636945
2013-02-27,37,286977.72201780975
2013-02-28,37,308771.31458328664
2013-03-01,37,291138.02745097876
2013-03-05,37,258202.52353334427
2013-03-07,37,300214.82590682805
2013-03-08,37,249196.38656428456
2013-03-12,37,304531.31172417104
2013-03-14,37,296766.0888121426
2013-03-15,37,235603.0895370841
2013-03-19,37,296974.48946402967
2013-03-21,37,243643.64667633176
2013-03-22,37,293811.8263067603
2013-03-26,37,301448.38442479074
2013-03-28,37,271327.70257364213
2013-03-29,37,252206.93757146597
2013-04-02,37,257144.11811377108
2013-04-04,37,233077.34709081054
2013-04-05,37,263579.2623092979
2013-04-09,37,316162.61354383826
2013-04-11,37,309706.75004553795
2013-04-12,37,202824.34077511728
2013-04-16,37,184790.33981139958
2013-04-18,37,298597.7256612778
2013-04-19,37,314970.3743453175
2013-04-23,37,297452.0823904276
2013-04-25,37,307141.0528705865
2013-04-26,37,645976.4412470758
2013-04-30,37,287771.82462231815
2013-05-02,37,292173.7318086177
2013-05-03,37,269903.3653114587
2013-05-07,37,288350.41952738166
2013-05-09,37,220794.7755832523
2013-05-10,37,233777.48795595765
2013-05-14,37,626494.2334933132
2013-05-16,37,255285.4309218824
2013-05-17,37,291712.8960849941
2013-05-21,37,199370.4928867668
2013-05-23,37,277203.69106692076
2013-05-24,37,617569.4786147326
2013-05-28,37,189481.3715813458
2013-05-30,37,229878.31736077368
2013-05-31,37,167867.0380461514
2013-06-04,37,285905.27587008476
2013-06-06,37,272555.73570135236
2013-06-07,37,292623.5195661038
2013-06-11,37,269599.7272167951
2013-06-13,37,269785.74310830235
2013-06-14,37,276931.6712280214
2013-06-18,37,287624.5012526214
2013-06-20,37,291130.898748368
2013-06-21,37,262243.89712299407
2013-06-25,37,284068.7315698266
2013-06-27,37,270852.7365297675
2013-06-28,37,196240.59857577085
2013-07-02,37,271864.0925204009
2013-07-04,37,257106.14226931334
2013-07-05,37,327600.8846037686
2013-07-09,37,311743.5405572206
2013-07-11,37,226128.49931815267
2013-07-12,37,187797.35881069303
2013-07-16,37,209194.04833811522
2013-07-18,37,247540.95418010652
2013-07-19,37,184575.06544585526
2013-07-23,37,270144.2043514997
2013-07-25,37,173709.0480736345
2013-07-26,37,589048.9192036539
2013-07-30,37,277367.04136018455
2013-08-01,37,237251.69471788406
2013-08-02,37,278945.9118632972
2013-08-06,37,259699.17269928753
2013-08-08,37,282709.9066696763
2013-08-09,37,251584.24952453375
2013-08-13,37,292731.7146047205
2013-08-15,37,289477.67168588936
2013-08-16,37,247158.48456811905
2013-08-20,37,552380.0000931472
2013-08-22,37,279402.0272884816
2013-08-23,37,227179.54906407
2013-08-27,37,265176.6045669764
2013-08-29,37,263210.24464941025
2013-08-30,37,512675.798999086
2013-09-03,37,272044.7674062997
2013-09-05,37,175612.31491287053
2013-09-06,37,202368.7699342519
2013-09-10,37,555898.0638199896
2013-09-12,37,256280.8018863201
2013-09-13,37,236609.81602932513
2013-09-17,37,257491.60477219522
2013-09-19,37,266301.4859120995
2013-09-20,37,234125.84529276192
2013-09-24,37,267009.53268788755
2013-09-26,37,269584.1415721625
2013-09-27,37,290445.50077441335
2013-10-01,37,166295.72850959003
2013-10-03,37,222472.76756885648
2013-10-04,37,181879.10858257115
2013-10-08,37,239990.379888013
2013-10-10,37,266325.6487674117
2013-10-11,37,190241.38763214648
2013-10-15,37,272021.9518260211
2013-10-17,37,237827.54175014794
2013-10-18,37,245083.04709999263
2013-10-22,37,165413.2305624783
2013-10-24,37,218351.36594454944
2013-10-25,37,257435.3074325025
2013-10-31,37,612392.5383458883
2013-11-01,37,244609.25835059583
2013-11-07,37,275467.3824529499
2013-11-08,37,260158.4163878709
2013-11-14,37,211531.37577348948
2013-11-15,37,180795.26895143092
2013-11-21,37,276823.536155954
2013-11-22,37,255620.63488309085
2013-11-28,37,244517.59614366293
2013-11-29,37,178601.46024510264
2013-12-05,37,257036.49300703406
2013-12-06,37,590804.3991135508
2013-12-12,37,170330.36630934477
2013-12-13,37,575156.7314939499
2013-12-19,37,567432.1357893795
2013-12-20,37,132816.39403107762
2013-12-26,37,299189.48968830705
2013-12-27,37,260900.81153698266
2013-01-02,38,250229.81742288172
2013-01-03,38,318824.0796173662
2013-01-09,38,266128.6258262396
2013-01-10,38,406661.1385631263
2013-01-16,38,272741.3750884831
2013-01-17,38,344801.76896461844
2013-01-23,38,356110.007328853
2013-01-24,38,729298.8200480863
2013-01-30,38,313435.85321876407
2013-01-31,38,363502.4208417982
2013-02-01,38,216829.22821359336
2013-02-06,38,309341.16040442884
2013-02-07,38,241941.46627415717
2013-02-08,38,328454.7110956758
2013-02-13,38,259240.1182936579
2013-02-14,38,416146.16591355205
2013-02-15,38,368245.58523117006
2013-02-20,38,284524.76977440715
2013-02-21,38,340518.9528784305
2013-02-22,38,245939.8309225589
2013-02-27,38,340123.7229696363
2013-02-28,38,277591.3264142275
2013-03-01,38,389651.152682811
2013-03-05,38,276879.9586504698
2013-03-07,38,340101.6751843691
2013-03-08,38,320017.3218946904
2013-03-12,38,391999.96954752505
2013-03-14,38,332847.8033900559
2013-03-15,38,304895.20125448704
2013-03-19,38,257900.16155146062
2013-03-21,38,264720.97578300536
2013-03-22,38,263155.910146296
2013-03-26,38,346502.7871133834
2013-03-28,38,250502.79017981887
2013-03-29,38,306406.7392780036
2013-04-02,38,338957.59105573595
2013-04-04,38,316556.1240221113
2013-04-05,38,263982.1442795843
2013-04-09,38,213997.71031866968
2013-04-11,38,368062.09500442445
2013-04-12,38,283859.09183335304
2013-04-16,38,265751.798144266
2013-04-18,38,378877.2231618762
2013-04-19,38,242428.19554324448
2013-04-23,38,684285.88921009
2013-04-25,38,330260.25995983183
2013-04-26,38,338567.87898139656
2013-04-30,38,356052.7503799051
2013-05-02,38,372924.79684756696
2013-05-03,38,365313.2934523523
2013-05-07,38,302320.52109619975
2013-05-09,38,355434.8200675398
2013-05-10,38,224507.02730426192
2013-05-14,38,289969.08257478476
2013-05-16,38,290445.6020452231
2013-05-17,38,219501.4791725874
2013-05-21,38,234816.26847988367
2013-05-23,38,290905.68109177053
2013-05-24,38,325409.27349954844
2013-05-28,38,394757.36152103543
2013-05-30,38,321879.5548158884
2013-05-31,38,307009.5350461155
2013-06-04,38,370379.8748539835
2013-06-06,38,334946.0698490441
2013-06-07,38,272722.86512954533
2013-06-11,38,307179.2181893587
2013-06-13,38,410244.6182381362
2013-06-14,38,308354.9097287357
2013-06-18,38,222770.65821048617
2013-06-20,38,573221.51022394
2013-06-21,38,316921.7791622132
2013-06-25,38,235545.13478390872
2013-06-27,38,213661.1877052784
2013-06-28,38,313816.1879826933
2013-07-02,38,345935.66103102267
2013-07-04,38,273662.4301569313
2013-07-05,38,359531.2218693942
2013-07-09,38,530531.1488787234
2013-07-11,38,243890.67086684704
2013-07-12,38,302376.9400099069
2013-07-16,38,378173.14168815315
2013-07-18,38,256765.0221567005
2013-07-19,38,265275.79216882586
2013-07-23,38,320591.6246241927
2013-07-25,38,253258.9731784463
2013-07-26,38,213135.22114738822
2013-07-30,38,305497.38800242543
2013-08-01,38,267626.1198923886
2013-08-02,38,296347.16748797894
2013-08-06,38,380257.3419830203
2013-08-08,38,312993.9618392736
2013-08-09,38,279147.40363176167
2013-08-13,38,332309.0850711167
2013-08-15,38,533031.5496685356
2013-08-16,38,276750.0979167074
2013-08-20,38,300661.49828492105
2013-08-22,38,231121.8000791967
2013-08-23,38,341804.81772750616
2013-08-27,38,319929.2444752008
2013-08-29,38,278282.8659388274
2013-08-30,38,277749.3869602829
2013-09-03,38,197740.7210035324
2013-09-05,38,275482.4646759778
2013-09-06,38,177632.11832875013
2013-09-10,38,202642.69947806
2013-09-12,38,269777.82806901634
2013-09-13,38,231105.76132135093
2013-09-17,38,295693.86126995087
2013-09-19,38,192146.75722880661
2013-09-20,38,339672.490527913
2013-09-24,38,243709.2272310555
2013-09-26,38,340847.44586983323
2013-09-27,38,223786.5500626862
2013-10-01,38,249959.8903926611
2013-10-03,38,324095.57661265135
2013-10-04,38,226239.172874704
2013-10-08,38,291370.57355460525
2013-10-10,38,237192.4011157751
2013-10-11,38,307793.36564540863
2013-10-15,38,347171.8527376503
2013-10-17,38,301303.8622082025
2013-10-18,38,189650.8037186861
2013-10-22,38,232806.17576903105
2013-10-24,38,275347.4725192338
2013-10-25,38,234698.32958246768
2013-10-31,38,230801.70669831336
2013-11-01,38,265425.35331077874
2013-11-07,38,248889.9990916252
2013-11-08,38,234398.24903452396
2013-11-14,38,365237.85655653477
2013-11-15,38,302040.51169778407
2013-11-21,38,263797.1386022419
2013-11-22,38,193859.2464146316
2013-11-28,38,295688.6710060686
2013-11-29,38,135825.29754535854
2013-12-05,38,248793.79567839205
2013-12-06,38,299630.9581249058
2013-12-12,38,286515.17563302815
2013-12-13,38,296599.0662522763
2013-12-19,38,225889.9970729798
2013-12-20,38,179992.22695302963
2013-12-26,38,364206.6951299906
2013-12-27,38,320938.6058061272
2013-01-02,39,1215664.324465923
2013-01-03,39,1163454.1053147838
2013-01-09,39,1112503.0396043062
2013-01-10,39,1125008.9084455073
2013-01-16,39,1228617.1017520726
2013-01-17,39,1139823.8975970298
2013-01-23,39,1165295.885705702
2013-01-24,39,1128939.0182502568
2013-01-30,39,1542694.754091844
2013-01-31,39,1183241.111383088
2013-02-01,39,1455911.0478653833
2013-02-06,39,1190311.8752498105
2013-02-07,39,1524923.2193893045
2013-02-08,39,1208032.3087065816
2013-02-13,39,1120910.0658872724
2013-02-14,39,1223747.9230399504
2013-02-15,39,1213580.6510205716
2013-02-20,39,1111918.6932246983
2013-02-21,39,1463089.8417780846
2013-02-22,39,1201062.30465246
2013-02-27,39,1093415.2236878276
2013-02-28,39,1204829.7742983624
2013-03-01,39,1334489.3547060117
2013-03-05,39,1223372.6494579762
2013-03-07,39,1153954.8770590052
2013-03-08,39,1095263.4438657314
2013-03-12,39,1082776.5280734152
2013-03-14,39,1144510.0413576365
2013-03-15,39,1266352.5105530098
2013-03-19,39,1166445.1332942843
2013-03-21,39,1198947.0651970431
2013-03-22,39,1171761.890319027
2013-03-26,39,1100018.673748754
2013-03-28,39,1197780.2410600036
2013-03-29,39,1179998.2149681002
2013-04-02,39,1142602.3573197052
2013-04-04,39,1124313.5636643693
2013-04-05,39,1235478.4648180157
2013-04-09,39,1286130.074004583
2013-04-11,39,1124917.2384854406
2013-04-12,39,1180258.089183718
2013-04-16,39,1163420.8704131916
2013-04-18,39,1105226.6084899455
2013-04-19,39,1143601.4601609856
2013-04-23,39,1158151.0047891662
2013-04-25,39,1169225.2716822922
2013-04-26,39,1156657.510006711
2013-04-30,39,1517296.7769788727
2013-05-02,39,1154748.4263930693
2013-05-03,39,1162435.8984464034
2013-05-07,39,1148187.2908482775
2013-05-09,39,1143206.9747003242
2013-05-10,39,1166653.4140990525
2013-05-14,39,1095280.8127598017
2013-05-16,39,1125475.219626546
2013-05-17,39,1176683.056991741
2013-05-21,39,1192405.0128193125
2013-05-23,39,1146399.2298891842
2013-05-24,39,1206530.0496430695
2013-05-28,39,1185669.261905454
2013-05-30,39,1526260.749938108
2013-05-31,39,1088083.6845705882
2013-06-04,39,1186700.4795239568
2013-06-06,39,1106752.7078280821
2013-06-07,39,1156929.01616399
2013-06-11,39,1159370.9339002743
2013-06-13,39,1265828.5664874762
2013-06-14,39,1464033.7371746972
2013-06-18,39,1171184.081594713
2013-06-20,39,1181003.2318675965
2013-06-21,39,1162954.55469051
2013-06-25,39,1070793.8138715923
2013-06-27,39,1088225.8660847992
2013-06-28,39,1158936.4417119697
2013-07-02,39,1081542.1710161865
2013-07-04,39,1142600.9516648725
2013-07-05,39,1165115.919004552
2013-07-09,39,1140114.0465067849
2013-07-11,39,1153558.9422240406
2013-07-12,39,1169957.8365957737
2013-07-16,39,1165868.9169199541
2013-07-18,39,1136436.357057847
2013-07-19,39,1103018.6372281015
2013-07-23,39,1435543.8150895908
2013-07-25,39,1101012.9854084253
2013-07-26,39,1048864.3861626238
2013-07-30,39,1135401.6257107258
2013-08-01,39,1145216.3862796053
2013-08-02,39,1444608.8979396597
2013-08-06,39,1108671.8031493127
2013-08-08,39,1126282.5607292056
2013-08-09,39,1095857.4258257002
2013-08-13,39,1156140.1844903007
2013-08-15,39,1103247.4231130704
2013-08-16,39,1126825.8021348193
2013-08-20,39,1081733.7251872346
2013-08-22,39,1059146.655410111
2013-08-23,39,1474961.2759093046
2013-08-27,39,1152689.2418097854
2013-08-29,39,1089257.8789210618
2013-08-30,39,1400873.005722411
2013-09-03,39,1185615.980860889
2013-09-05,39,1469781.952956386
2013-09-06,39,1145433.2893946022
2013-09-10,39,1071962.2558613643
2013-09-12,39,1158747.850716859
2013-09-13,39,1105336.0796146616
2013-09-17,39,1129005.1534718946
2013-09-19,39,1143930.5605528206
2013-09-20,39,1116278.5999532416
2013-09-24,39,1134006.6627349034
2013-09-26,39,1120037.2434322014
2013-09-27,39,1156283.6543595567
2013-10-01,39,1135082.5191251636
2013-10-03,39,1092796.071917221
2013-10-04,39,1064374.5232473835
2013-10-08,39,1136251.783219926
2013-10-10,39,1053164.7502277866
2013-10-11,39,1150660.8448032662
2013-10-15,39,1145739.4226999655
2013-10-17,39,1103373.4518081695
2013-10-18,39,1093491.540998347
2013-10-22,39,1036220.5738936216
2013-10-24,39,1463554.363238059
2013-10-25,39,1163410.9512410834
2013-10-31,39,1475526.9231348708
2013-11-01,39,1056408.2844463885
2013-11-07,39,1496977.0800059512
2013-11-08,39,1065584.868570879
2013-11-14,39,1158005.1433793604
2013-11-15,39,1071235.8537794873
2013-11-21,39,1067078.1114875972
2013-11-22,39,1184619.9055938497
2013-11-28,39,1158309.805106178
2013-11-29,39,978728.3712824956
2013-12-05,39,1114588.706515804
2013-12-06,39,1141694.5543193743
2013-12-12,39,1141047.6417288408
2013-12-13,39,1121628.953695923
2013-12-19,39,1117954.4905698523
2013-12-20,39,946965.6138431728
2013-12-26,39,1124960.76188986
2013-12-27,39,1090793.515469499
2013-01-02,40,1152747.1451455057
2013-01-03,40,1076719.4571567625
2013-01-09,40,987866.7799803391
2013-01-10,40,1045920.0917001367
2013-01-16,40,1049455.255371526
2013-01-17,40,1124562.927509673
2013-01-23,40,1016024.7513128668
2013-01-24,40,1104124.3622588962
2013-01-30,40,977983.6075971872
2013-01-31,40,1444259.7595168054
2013-02-01,40,1043743.809606418
2013-02-06,40,1142449.0833791345
2013-02-07,40,1001923.6473844424
2013-02-08,40,1123875.2672724873
2013-02-13,40,1156646.3703616261
2013-02-14,40,1038006.9328640178
2013-02-15,40,1050788.7885770202
2013-02-20,40,980680.890132226
2013-02-21,40,1079690.257099241
2013-02-22,40,1109028.3444039524
2013-02-27,40,1086787.6498807669
2013-02-28,40,1355451.189565979
2013-03-01,40,1038759.4993025959
2013-03-05,40,1070555.9767995104
2013-03-07,40,1114851.3119311184
2013-03-08,40,1044624.1255081147
2013-03-12,40,1078584.031645842
2013-03-14,40,1050781.6126070172
2013-03-15,40,1032042.9677100778
2013-03-19,40,1472668.5657378063
2013-03-21,40,1113800.8322666064
2013-03-22,40,1070974.95422858
2013-03-26,40,1090360.0961277783
2013-03-28,40,1103367.900739506
2013-03-29,40,1078309.7654539868
2013-04-02,40,992544.8930084631
2013-04-04,40,1078113.1434499621
2013-04-05,40,1118920.2465840727
2013-04-09,40,1037236.6882405356
2013-04-11,40,999512.8826959878
2013-04-12,40,1104197.93570856
2013-04-16,40,1009018.320123814
2013-04-18,40,1052999.4534501955
2013-04-19,40,1184531.889960669
2013-04-23,40,1149854.9277625382
2013-04-25,40,977419.5663726851
2013-04-26,40,1049312.2199959308
2013-04-30,40,1051224.5792818964
2013-05-02,40,1143686.9192301333
2013-05-03,40,985374.1295768917
2013-05-07,40,1025291.4106424153
2013-05-09,40,973209.7266936004
2013-05-10,40,982501.7745029256
2013-05-14,40,1033151.4767521769
2013-05-16,40,1084612.9978545308
2013-05-17,40,1099342.9879731983
2013-05-21,40,1107084.0680932626
2013-05-23,40,1077848.3032807186
2013-05-24,40,1057497.432927683
2013-05-28,40,1471307.135813199
2013-05-30,40,959414.7354617119
2013-05-31,40,1092070.842513606
2013-06-04,40,975374.4103262424
2013-06-06,40,1054745.4502383545
2013-06-07,40,1049395.1761245057
2013-06-11,40,995257.3751855493
2013-06-13,40,1080334.9645187482
2013-06-14,40,1133583.922275871
2013-06-18,40,950646.4744519442
2013-06-20,40,1050877.8191837743
2013-06-21,40,1086293.1519538686
2013-06-25,40,1090466.5246256813
2013-06-27,40,988542.198985815
2013-06-28,40,1000452.0305488855
2013-07-02,40,968571.1629384384
2013-07-04,40,976015.132547237
2013-07-05,40,1164792.3718797714
2013-07-09,40,974700.3659162149
2013-07-11,40,959649.5959731787
2013-07-12,40,1020991.0431554541
2013-07-16,40,987560.3923855796
2013-07-18,40,1082035.5656256005
2013-07-19,40,1050736.0102937147
2013-07-23,40,957814.5398075953
2013-07-25,40,1076728.641633384
2013-07-26,40,1047156.1063586473
2013-07-30,40,1041026.3658373505
2013-08-01,40,1094867.309285134
2013-08-02,40,984816.4739876613
2013-08-06,40,923342.2117101029
2013-08-08,40,1124191.1367226988
2013-08-09,40,1036676.2285661101
2013-08-13,40,1106298.1124588773
2013-08-15,40,1043732.3708678037
2013-08-16,40,1049469.3371983245
2013-08-20,40,950835.5546393842
2013-08-22,40,978455.7499260902
2013-08-23,40,954339.1572740152
2013-08-27,40,1017228.5636811405
2013-08-29,40,962779.8348137662
2013-08-30,40,985675.8614904061
2013-09-03,40,990957.5444739014
2013-09-05,40,1044409.4181968048
2013-09-06,40,1085685.645437725
2013-09-10,40,938592.2453101054
2013-09-12,40,976042.8227869719
2013-09-13,40,1072182.453990981
2013-09-17,40,986698.516570136
2013-09-19,40,1019148.9074794576
2013-09-20,40,986851.2088209689
2013-09-24,40,1040406.1230103448
2013-09-26,40,1047110.8491745293
2013-09-27,40,979071.7720957547
2013-10-01,40,1008021.2755084485
2013-10-03,40,1099398.6565897614
2013-10-04,40,1072973.1709524542
2013-10-08,40,996579.2521664873
2013-10-10,40,950139.9873224422
2013-10-11,40,1105976.479302004
2013-10-15,40,1072113.258758977
2013-10-17,40,1095791.356582746
2013-10-18,40,1014409.0780914649
2013-10-22,40,975889.8204197586
2013-10-24,40,1075021.5670300126
2013-10-25,40,974365.9878985211
2013-10-31,40,1125769.155908145
2013-11-01,40,929010.0339219049
2013-11-07,40,1403917.2939227745
2013-11-08,40,994091.4918256477
2013-11-14,40,1394184.7260321677
2013-11-15,40,934758.6321306005
2013-11-21,40,911320.1305139586
2013-11-22,40,1054505.632844068
2013-11-28,40,1058060.5367539227
2013-11-29,40,842346.5967610329
2013-12-05,40,1004882.696995601
2013-12-06,40,1025313.8375493214
2013-12-12,40,1053191.8514577225
2013-12-13,40,1067018.70299872
2013-12-19,40,1018004.1892608479
2013-12-20,40,888126.8122928143
2013-12-26,40,1084571.7649752721
2013-12-27,40,1017622.1936529428
2013-01-02,41,1153643.4512773901
2013-01-03,41,1281973.1308803782
2013-01-09,41,1158800.7635825276
2013-01-10,41,1266301.5030675158
2013-01-16,41,1247356.662353605
2013-01-17,41,1295147.4483367354
2013-01-23,41,1289343.9667672142
2013-01-24,41,1206953.818732977
2013-01-30,41,1249151.2045243755
2013-01-31,41,1276540.5955730528
2013-02-01,41,1183056.8214394972
2013-02-06,41,1173027.354024686
2013-02-07,41,1226465.7081675231
2013-02-08,41,1335302.4874861613
2013-02-13,41,1593567.5004829317
2013-02-14,41,1262750.6840993464
2013-02-15,41,1280139.2762446553
2013-02-20,41,1197158.1706525087
2013-02-21,41,1257443.0977284387
2013-02-22,41,1134738.5637385026
2013-02-27,41,1253023.0391612574
2013-02-28,41,1277228.471593663
2013-03-01,41,1271359.6882501543
2013-03-05,41,1635463.4150198698
2013-03-07,41,1168950.3336802498
2013-03-08,41,1293180.455965273
2013-03-12,41,1270360.9038236514
2013-03-14,41,1245672.0489569455
2013-03-15,41,1275932.243577145
2013-03-19,41,1161778.2678402737
2013-03-21,41,1297203.892615214
