Date,Store,Weekly_Sales,Predicted_Weekly_Sales,Combined_Sales
2013-06-18,42,,4225.992,4225.992
2013-06-18,43,,-178742.259,-178742.259
2013-06-18,44,,-21909.349,-21909.349
2013-06-18,45,,552806.392,552806.392
2013-06-20,1,,1127599.121,1127599.121
2013-06-20,2,,1815059.395,1815059.395
2013-06-20,3,,-50626.334,-50626.334
2013-06-20,4,,1976198.281,1976198.281
2013-06-20,5,,8635.445,8635.445
2013-06-20,6,,1775908.599,1775908.599
2013-06-20,7,,281421.741,281421.741
2013-06-20,8,,1134314.909,1134314.909
2013-06-20,9,,1072049.904,1072049.904
2013-06-20,10,,1217310.855,1217310.855
2013-06-20,11,,1739736.054,1739736.054
2013-06-20,12,,797654.558,797654.558
2013-06-20,13,,2114015.972,2114015.972
2013-06-20,14,,1593872.479,1593872.479
2013-06-20,15,,6467655.193,6467655.193
2013-06-20,16,,174128.617,174128.617
2013-06-20,17,,821073.203,821073.203
2013-06-20,18,,958257.645,958257.645
2013-06-20,19,,1714131.123,1714131.123
2013-06-20,20,,1596235.82,1596235.82
2013-06-20,21,,1043809.64,1043809.64
2013-06-20,22,,942436.867,942436.867
2013-06-20,23,,1004954.418,1004954.418
2013-06-20,24,,1730542.278,1730542.278
2013-06-20,25,,836857.591,836857.591
2013-06-20,26,,6470496.762,6470496.762
2013-06-20,27,,1715357.291,1715357.291
2013-06-20,28,,1585404.264,1585404.264
2013-06-20,29,,435796.842,435796.842
2013-06-20,30,,-96777.0,-96777.0
2013-06-20,31,,1454186.114,1454186.114
2013-06-20,32,,1383977.296,1383977.296
2013-06-20,33,,-259253.406,-259253.406
2013-06-20,34,,1011759.045,1011759.045
2013-06-20,35,,574295.592,574295.592
2013-06-20,36,,-491961.967,-491961.967
2013-06-20,37,,-139281.112,-139281.112
2013-06-20,38,,5325197.943,5325197.943
2013-06-20,39,,1133470.66,1133470.66
2013-06-20,40,,1043506.057,1043506.057
2013-06-20,41,,1329662.391,1329662.391
2013-06-20,42,,5371364.748,5371364.748
2013-06-20,43,,-250835.95,-250835.95
2013-06-20,44,,296335.044,296335.044
2013-06-20,45,,499833.984,499833.984
2013-06-21,1,,1145393.153,1145393.153
2013-06-21,2,,1694184.549,1694184.549
2013-06-21,3,,10892.771,10892.771
2013-06-21,4,,2012355.02,2012355.02
2013-06-21,5,,3039.021,3039.021
2013-06-21,6,,1744134.233,1744134.233
2013-06-21,7,,313431.986,313431.986
2013-06-21,8,,1149549.219,1149549.219
2013-06-21,9,,1042269.343,1042269.343
2013-06-21,10,,1155521.541,1155521.541
2013-06-21,11,,1676682.549,1676682.549
2013-06-21,12,,750621.682,750621.682
2013-06-21,13,,2043772.828,2043772.828
2013-06-21,14,,1607610.462,1607610.462
2013-06-21,15,,1058378.344,1058378.344
2013-06-21,16,,215742.617,215742.617
2013-06-21,17,,705521.571,705521.571
2013-06-21,18,,933784.848,933784.848
2013-06-21,19,,1782915.836,1782915.836
2013-06-21,20,,1544953.332,1544953.332
2013-06-21,21,,995851.616,995851.616
2013-06-21,22,,923567.528,923567.528
2013-06-21,23,,1022715.285,1022715.285
2013-06-21,24,,1649461.869,1649461.869
2013-06-21,25,,1759567.399,1759567.399
2013-06-21,26,,1085070.389,1085070.389
2013-06-21,27,,1705423.067,1705423.067
2013-06-21,28,,1759239.141,1759239.141
2013-06-21,29,,495708.405,495708.405
2013-06-21,30,,48084.37,48084.37
2013-06-21,31,,1435515.8,1435515.8
2013-06-21,32,,1419831.913,1419831.913
2013-06-21,33,,-254456.637,-254456.637
2013-06-21,34,,986076.925,986076.925
2013-06-21,35,,591669.334,591669.334
2013-06-21,36,,-448919.509,-448919.509
2013-06-21,37,,-187331.312,-187331.312
2013-06-21,38,,-126243.291,-126243.291
2013-06-21,39,,1144652.371,1144652.371
2013-06-21,40,,1170618.484,1170618.484
2013-06-21,41,,1297610.84,1297610.84
2013-06-21,42,,51613.737,51613.737
2013-06-21,43,,-258521.086,-258521.086
2013-06-21,44,,23421.63,23421.63
2013-06-21,45,,521970.049,521970.049
2013-06-25,1,,1211408.688,1211408.688
2013-06-25,2,,1823345.83,1823345.83
2013-06-25,3,,20716.675,20716.675
2013-06-25,4,,1968746.358,1968746.358
2013-06-25,5,,248424.259,248424.259
2013-06-25,6,,1743653.628,1743653.628
2013-06-25,7,,343117.233,343117.233
2013-06-25,8,,1170758.878,1170758.878
2013-06-25,9,,1105658.268,1105658.268
2013-06-25,10,,1104193.204,1104193.204
2013-06-25,11,,1714676.563,1714676.563
2013-06-25,12,,789251.895,789251.895
2013-06-25,13,,2121011.936,2121011.936
2013-06-25,14,,1731948.261,1731948.261
2013-06-25,15,,1127973.266,1127973.266
2013-06-25,16,,157459.81,157459.81
2013-06-25,17,,794247.141,794247.141
2013-06-25,18,,1027387.34,1027387.34
2013-06-25,19,,1795023.951,1795023.951
2013-06-25,20,,1637810.211,1637810.211
2013-06-25,21,,1044658.366,1044658.366
2013-06-25,22,,984047.327,984047.327
2013-06-25,23,,1051258.121,1051258.121
2013-06-25,24,,1747998.611,1747998.611
2013-06-25,25,,972197.348,972197.348
2013-06-25,26,,1149127.108,1149127.108
2013-06-25,27,,1833449.563,1833449.563
2013-06-25,28,,1558073.766,1558073.766
2013-06-25,29,,494052.159,494052.159
2013-06-25,30,,53904.991,53904.991
2013-06-25,31,,1468917.022,1468917.022
2013-06-25,32,,1511484.687,1511484.687
2013-06-25,33,,5306474.009,5306474.009
2013-06-25,34,,1054187.577,1054187.577
2013-06-25,35,,613852.398,613852.398
2013-06-25,36,,-449966.489,-449966.489
2013-06-25,37,,-59053.215,-59053.215
2013-06-25,38,,-136887.717,-136887.717
2013-06-25,39,,1120610.51,1120610.51
2013-06-25,40,,1089267.604,1089267.604
2013-06-25,41,,1315455.369,1315455.369
2013-06-25,42,,23603.113,23603.113
2013-06-25,43,,-238500.599,-238500.599
2013-06-25,44,,27467.09,27467.09
2013-06-25,45,,6020303.542,6020303.542
2013-06-27,1,,1188911.947,1188911.947
2013-06-27,2,,1747418.537,1747418.537
2013-06-27,3,,80238.844,80238.844
2013-06-27,4,,2129687.566,2129687.566
2013-06-27,5,,78690.817,78690.817
2013-06-27,6,,1772134.449,1772134.449
2013-06-27,7,,433152.496,433152.496
2013-06-27,8,,1202390.593,1202390.593
2013-06-27,9,,1030561.418,1030561.418
2013-06-27,10,,1238460.323,1238460.323
2013-06-27,11,,1751786.481,1751786.481
2013-06-27,12,,807845.44,807845.44
2013-06-27,13,,2177600.146,2177600.146
2013-06-27,14,,1654405.638,1654405.638
2013-06-27,15,,6543671.8,6543671.8
2013-06-27,16,,186648.038,186648.038
2013-06-27,17,,839438.711,839438.711
2013-06-27,18,,964494.801,964494.801
2013-06-27,19,,1841062.672,1841062.672
2013-06-27,20,,1710543.41,1710543.41
2013-06-27,21,,1000808.562,1000808.562
2013-06-27,22,,4945572.803,4945572.803
2013-06-27,23,,979897.085,979897.085
2013-06-27,24,,1778466.043,1778466.043
2013-06-27,25,,850225.666,850225.666
2013-06-27,26,,1075009.347,1075009.347
2013-06-27,27,,1734237.67,1734237.67
2013-06-27,28,,1583996.44,1583996.44
2013-06-27,29,,499067.314,499067.314
2013-06-27,30,,24404.418,24404.418
2013-06-27,31,,1441172.163,1441172.163
2013-06-27,32,,1502051.132,1502051.132
2013-06-27,33,,-256229.483,-256229.483
2013-06-27,34,,1033831.836,1033831.836
2013-06-27,35,,675354.21,675354.21
2013-06-27,36,,-469485.844,-469485.844
2013-06-27,37,,-54706.047,-54706.047
2013-06-27,38,,-143821.322,-143821.322
2013-06-27,39,,1159493.6,1159493.6
2013-06-27,40,,1161837.502,1161837.502
2013-06-27,41,,1310353.709,1310353.709
2013-06-27,42,,94706.778,94706.778
2013-06-27,43,,5289279.374,5289279.374
2013-06-27,44,,141546.706,141546.706
2013-06-27,45,,581804.038,581804.038
2013-06-28,1,,1156023.416,1156023.416
2013-06-28,2,,1711216.707,1711216.707
2013-06-28,3,,3778.17,3778.17
2013-06-28,4,,5185679.761,5185679.761
2013-06-28,5,,44068.288,44068.288
2013-06-28,6,,1801418.399,1801418.399
2013-06-28,7,,368674.445,368674.445
2013-06-28,8,,1200266.963,1200266.963
2013-06-28,9,,1034733.212,1034733.212
2013-06-28,10,,1162419.061,1162419.061
2013-06-28,11,,1770809.058,1770809.058
2013-06-28,12,,775343.855,775343.855
2013-06-28,13,,2135110.388,2135110.388
2013-06-28,14,,1648045.087,1648045.087
2013-06-28,15,,1121353.621,1121353.621
2013-06-28,16,,244678.733,244678.733
2013-06-28,17,,748412.375,748412.375
2013-06-28,18,,1018738.557,1018738.557
2013-06-28,19,,1789282.912,1789282.912
2013-06-28,20,,1589751.5,1589751.5
2013-06-28,21,,1002232.517,1002232.517
2013-06-28,22,,983094.364,983094.364
2013-06-28,23,,1064982.752,1064982.752
2013-06-28,24,,2068885.792,2068885.792
2013-06-28,25,,904936.326,904936.326
2013-06-28,26,,1095538.798,1095538.798
2013-06-28,27,,1749818.28,1749818.28
2013-06-28,28,,1555759.358,1555759.358
2013-06-28,29,,569759.785,569759.785
2013-06-28,30,,91288.646,91288.646
2013-06-28,31,,1466144.524,1466144.524
2013-06-28,32,,1443018.287,1443018.287
2013-06-28,33,,-146403.455,-146403.455
2013-06-28,34,,1079251.945,1079251.945
2013-06-28,35,,685309.877,685309.877
2013-06-28,36,,-518067.194,-518067.194
2013-06-28,37,,-124163.886,-124163.886
2013-06-28,38,,-79922.363,-79922.363
2013-06-28,39,,1158743.78,1158743.78
2013-06-28,40,,1073118.648,1073118.648
2013-06-28,41,,1289636.845,1289636.845
2013-06-28,42,,98118.363,98118.363
2013-06-28,43,,-214534.038,-214534.038
2013-06-28,44,,145644.129,145644.129
2013-06-28,45,,625083.606,625083.606
2013-07-02,1,,992079.612,992079.612
2013-07-02,2,,1655797.351,1655797.351
2013-07-02,3,,-125008.575,-125008.575
2013-07-02,4,,1891591.059,1891591.059
2013-07-02,5,,1767426.582,1767426.582
2013-07-02,6,,1618925.35,1618925.35
2013-07-02,7,,331286.674,331286.674
2013-07-02,8,,1015665.006,1015665.006
2013-07-02,9,,909445.658,909445.658
2013-07-02,10,,1103170.558,1103170.558
2013-07-02,11,,1615379.086,1615379.086
2013-07-02,12,,784506.354,784506.354
2013-07-02,13,,1987858.111,1987858.111
2013-07-02,14,,1462189.337,1462189.337
2013-07-02,15,,969365.006,969365.006
2013-07-02,16,,56322.556,56322.556
2013-07-02,17,,729573.885,729573.885
2013-07-02,18,,815132.661,815132.661
2013-07-02,19,,1660016.592,1660016.592
2013-07-02,20,,1475527.376,1475527.376
2013-07-02,21,,913752.763,913752.763
2013-07-02,22,,904803.174,904803.174
2013-07-02,23,,779507.561,779507.561
2013-07-02,24,,1566075.332,1566075.332
2013-07-02,25,,778604.8,778604.8
2013-07-02,26,,997998.311,997998.311
2013-07-02,27,,1586658.603,1586658.603
2013-07-02,28,,1416377.095,1416377.095
2013-07-02,29,,384151.495,384151.495
2013-07-02,30,,-144685.548,-144685.548
2013-07-02,31,,1266919.671,1266919.671
2013-07-02,32,,1289411.127,1289411.127
2013-07-02,33,,-410490.56,-410490.56
2013-07-02,34,,964871.401,964871.401
2013-07-02,35,,480815.999,480815.999
2013-07-02,36,,-674109.163,-674109.163
2013-07-02,37,,-170177.123,-170177.123
2013-07-02,38,,-167569.672,-167569.672
2013-07-02,39,,961379.108,961379.108
2013-07-02,40,,951120.829,951120.829
2013-07-02,41,,1178269.027,1178269.027
2013-07-02,42,,-156507.554,-156507.554
2013-07-02,43,,-360706.89,-360706.89
2013-07-02,44,,-134806.194,-134806.194
2013-07-02,45,,427918.118,427918.118
2013-07-04,1,,1003438.41,1003438.41
2013-07-04,2,,1637918.827,1637918.827
2013-07-04,3,,-113194.618,-113194.618
2013-07-04,4,,7272169.115,7272169.115
2013-07-04,5,,-108183.456,-108183.456
2013-07-04,6,,1594901.863,1594901.863
2013-07-04,7,,192464.709,192464.709
2013-07-04,8,,1044442.818,1044442.818
2013-07-04,9,,916157.152,916157.152
2013-07-04,10,,1093009.741,1093009.741
2013-07-04,11,,1585312.648,1585312.648
2013-07-04,12,,682327.24,682327.24
2013-07-04,13,,1867645.398,1867645.398
2013-07-04,14,,1517298.387,1517298.387
2013-07-04,15,,997880.097,997880.097
2013-07-04,16,,115747.956,115747.956
2013-07-04,17,,608248.177,608248.177
2013-07-04,18,,6343669.879,6343669.879
2013-07-04,19,,1667559.636,1667559.636
2013-07-04,20,,1413199.184,1413199.184
2013-07-04,21,,930101.006,930101.006
2013-07-04,22,,851875.602,851875.602
2013-07-04,23,,966264.288,966264.288
2013-07-04,24,,1569759.371,1569759.371
2013-07-04,25,,787800.914,787800.914
2013-07-04,26,,977230.511,977230.511
2013-07-04,27,,1563469.759,1563469.759
2013-07-04,28,,1354760.583,1354760.583
2013-07-04,29,,325379.315,325379.315
2013-07-04,30,,-184412.757,-184412.757
2013-07-04,31,,1265203.736,1265203.736
2013-07-04,32,,1314699.384,1314699.384
2013-07-04,33,,-381070.963,-381070.963
2013-07-04,34,,6381263.575,6381263.575
2013-07-04,35,,507317.25,507317.25
2013-07-04,36,,-631283.906,-631283.906
2013-07-04,37,,-274957.113,-274957.113
2013-07-04,38,,-217473.212,-217473.212
2013-07-04,39,,970647.081,970647.081
2013-07-04,40,,906544.362,906544.362
2013-07-04,41,,1267421.869,1267421.869
2013-07-04,42,,-70581.208,-70581.208
2013-07-04,43,,-307978.192,-307978.192
2013-07-04,44,,-69543.523,-69543.523
2013-07-04,45,,454697.394,454697.394
2013-07-05,1,,1031769.45,1031769.45
2013-07-05,2,,1611984.509,1611984.509
2013-07-05,3,,-75142.789,-75142.789
2013-07-05,4,,1909277.502,1909277.502
2013-07-05,5,,-136465.128,-136465.128
2013-07-05,6,,1578549.572,1578549.572
2013-07-05,7,,213586.16,213586.16
2013-07-05,8,,1011733.589,1011733.589
2013-07-05,9,,876634.94,876634.94
2013-07-05,10,,1109977.413,1109977.413
2013-07-05,11,,1539431.34,1539431.34
2013-07-05,12,,743939.579,743939.579
2013-07-05,13,,1988700.121,1988700.121
2013-07-05,14,,1570482.645,1570482.645
2013-07-05,15,,938802.348,938802.348
2013-07-05,16,,110983.129,110983.129
2013-07-05,17,,687044.639,687044.639
2013-07-05,18,,969196.106,969196.106
2013-07-05,19,,7077821.184,7077821.184
2013-07-05,20,,1492093.628,1492093.628
2013-07-05,21,,885452.565,885452.565
2013-07-05,22,,786839.603,786839.603
2013-07-05,23,,919181.203,919181.203
2013-07-05,24,,1568036.964,1568036.964
2013-07-05,25,,762806.029,762806.029
2013-07-05,26,,946171.398,946171.398
2013-07-05,27,,1565123.689,1565123.689
2013-07-05,28,,1419711.723,1419711.723
2013-07-05,29,,406521.081,406521.081
2013-07-05,30,,-128284.408,-128284.408
2013-07-05,31,,1317173.547,1317173.547
2013-07-05,32,,1257438.115,1257438.115
2013-07-05,33,,-301733.941,-301733.941
2013-07-05,34,,893503.244,893503.244
2013-07-05,35,,517459.0,517459.0
2013-07-05,36,,-660221.059,-660221.059
2013-07-05,37,,-246097.901,-246097.901
2013-07-05,38,,-282090.832,-282090.832
2013-07-05,39,,1050574.905,1050574.905
2013-07-05,40,,1084965.214,1084965.214
2013-07-05,41,,1197988.351,1197988.351
2013-07-05,42,,-61297.97,-61297.97
2013-07-05,43,,-336622.246,-336622.246
2013-07-05,44,,5397401.391,5397401.391
2013-07-05,45,,421206.496,421206.496
2013-07-09,1,,1090648.418,1090648.418
2013-07-09,2,,1665699.365,1665699.365
2013-07-09,3,,-53756.919,-53756.919
2013-07-09,4,,1894687.773,1894687.773
2013-07-09,5,,-61369.612,-61369.612
2013-07-09,6,,1720505.535,1720505.535
2013-07-09,7,,334451.18,334451.18
2013-07-09,8,,1094589.198,1094589.198
2013-07-09,9,,905847.501,905847.501
2013-07-09,10,,1190474.261,1190474.261
2013-07-09,11,,1602111.246,1602111.246
2013-07-09,12,,721121.831,721121.831
2013-07-09,13,,1996341.299,1996341.299
2013-07-09,14,,1718195.418,1718195.418
2013-07-09,15,,1002525.553,1002525.553
2013-07-09,16,,128804.396,128804.396
2013-07-09,17,,6164643.699,6164643.699
2013-07-09,18,,919601.394,919601.394
2013-07-09,19,,1692008.127,1692008.127
2013-07-09,20,,1474381.262,1474381.262
2013-07-09,21,,977133.481,977133.481
2013-07-09,22,,1011787.569,1011787.569
2013-07-09,23,,962016.362,962016.362
2013-07-09,24,,1613873.341,1613873.341
2013-07-09,25,,816349.457,816349.457
2013-07-09,26,,1024491.824,1024491.824
2013-07-09,27,,1651735.456,1651735.456
2013-07-09,28,,1539159.583,1539159.583
2013-07-09,29,,437453.977,437453.977
2013-07-09,30,,-73901.224,-73901.224
2013-07-09,31,,1317505.568,1317505.568
2013-07-09,32,,1349157.988,1349157.988
2013-07-09,33,,-330664.852,-330664.852
2013-07-09,34,,918501.916,918501.916
2013-07-09,35,,490180.801,490180.801
2013-07-09,36,,-654176.53,-654176.53
2013-07-09,37,,-128497.292,-128497.292
2013-07-09,38,,5198159.578,5198159.578
2013-07-09,39,,1045565.66,1045565.66
2013-07-09,40,,947233.638,947233.638
2013-07-09,41,,1373302.052,1373302.052
2013-07-09,42,,-10672.65,-10672.65
2013-07-09,43,,-347469.285,-347469.285
2013-07-09,44,,5553939.813,5553939.813
2013-07-09,45,,5895329.976,5895329.976
2013-07-11,1,,1095242.454,1095242.454
2013-07-11,2,,1628037.069,1628037.069
2013-07-11,3,,-32983.658,-32983.658
2013-07-11,4,,1964377.892,1964377.892
2013-07-11,5,,-122585.824,-122585.824
2013-07-11,6,,1781944.604,1781944.604
2013-07-11,7,,270977.121,270977.121
2013-07-11,8,,1197273.631,1197273.631
2013-07-11,9,,945853.891,945853.891
2013-07-11,10,,6609610.864,6609610.864
2013-07-11,11,,1614235.645,1614235.645
2013-07-11,12,,747547.08,747547.08
2013-07-11,13,,1984729.21,1984729.21
2013-07-11,14,,1542869.764,1542869.764
2013-07-11,15,,6451362.408,6451362.408
2013-07-11,16,,132285.799,132285.799
2013-07-11,17,,810964.254,810964.254
2013-07-11,18,,927326.509,927326.509
2013-07-11,19,,7182636.7,7182636.7
2013-07-11,20,,1477004.519,1477004.519
2013-07-11,21,,908191.989,908191.989
2013-07-11,22,,948692.878,948692.878
2013-07-11,23,,984832.51,984832.51
2013-07-11,24,,1595581.944,1595581.944
2013-07-11,25,,703383.474,703383.474
2013-07-11,26,,1073474.352,1073474.352
2013-07-11,27,,1709993.341,1709993.341
2013-07-11,28,,1451856.879,1451856.879
2013-07-11,29,,480950.72,480950.72
2013-07-11,30,,161922.643,161922.643
2013-07-11,31,,1311501.855,1311501.855
2013-07-11,32,,1376071.883,1376071.883
2013-07-11,33,,-301300.66,-301300.66
2013-07-11,34,,900581.502,900581.502
2013-07-11,35,,527301.949,527301.949
2013-07-11,36,,-585616.355,-585616.355
2013-07-11,37,,-202890.946,-202890.946
2013-07-11,38,,-249493.209,-249493.209
2013-07-11,39,,1083477.695,1083477.695
2013-07-11,40,,1005647.375,1005647.375
2013-07-11,41,,1251758.261,1251758.261
2013-07-11,42,,3123.245,3123.245
2013-07-11,43,,-320549.315,-320549.315
2013-07-11,44,,-73700.977,-73700.977
2013-07-11,45,,484151.317,484151.317
2013-07-12,1,,1076608.113,1076608.113
2013-07-12,2,,1697604.539,1697604.539
2013-07-12,3,,-129097.243,-129097.243
2013-07-12,4,,2034921.903,2034921.903
2013-07-12,5,,-105653.223,-105653.223
2013-07-12,6,,1807886.454,1807886.454
2013-07-12,7,,311008.387,311008.387
2013-07-12,8,,1112179.192,1112179.192
2013-07-12,9,,6422819.816,6422819.816
2013-07-12,10,,1119203.163,1119203.163
2013-07-12,11,,1659994.873,1659994.873
2013-07-12,12,,731722.402,731722.402
2013-07-12,13,,2031693.047,2031693.047
2013-07-12,14,,1553099.68,1553099.68
2013-07-12,15,,998412.985,998412.985
2013-07-12,16,,149054.363,149054.363
2013-07-12,17,,658068.945,658068.945
2013-07-12,18,,878979.331,878979.331
2013-07-12,19,,1686164.373,1686164.373
2013-07-12,20,,1523999.788,1523999.788
2013-07-12,21,,1045672.796,1045672.796
2013-07-12,22,,825196.936,825196.936
2013-07-12,23,,6410485.798,6410485.798
2013-07-12,24,,1603727.183,1603727.183
2013-07-12,25,,773987.787,773987.787
2013-07-12,26,,1067803.958,1067803.958
2013-07-12,27,,1598423.835,1598423.835
2013-07-12,28,,1467708.364,1467708.364
2013-07-12,29,,448922.356,448922.356
2013-07-12,30,,-96279.788,-96279.788
2013-07-12,31,,1353703.376,1353703.376
2013-07-12,32,,1379602.814,1379602.814
2013-07-12,33,,-114400.659,-114400.659
2013-07-12,34,,898968.645,898968.645
2013-07-12,35,,509932.628,509932.628
2013-07-12,36,,-523478.525,-523478.525
2013-07-12,37,,-246376.039,-246376.039
2013-07-12,38,,-221965.727,-221965.727
2013-07-12,39,,1103065.047,1103065.047
2013-07-12,40,,1030150.227,1030150.227
2013-07-12,41,,1287131.543,1287131.543
2013-07-12,42,,-11599.57,-11599.57
2013-07-12,43,,-345633.856,-345633.856
2013-07-12,44,,-74829.055,-74829.055
2013-07-12,45,,455153.952,455153.952
2013-07-16,1,,6557191.1,6557191.1
2013-07-16,2,,1706490.982,1706490.982
2013-07-16,3,,-38509.85,-38509.85
2013-07-16,4,,7533060.865,7533060.865
2013-07-16,5,,-27990.336,-27990.336
2013-07-16,6,,1712692.479,1712692.479
2013-07-16,7,,363102.907,363102.907
2013-07-16,8,,1094147.951,1094147.951
2013-07-16,9,,970046.953,970046.953
2013-07-16,10,,1109148.633,1109148.633
2013-07-16,11,,1682170.432,1682170.432
2013-07-16,12,,901413.191,901413.191
2013-07-16,13,,7515584.149,7515584.149
2013-07-16,14,,1584585.139,1584585.139
2013-07-16,15,,1024425.002,1024425.002
2013-07-16,16,,109301.459,109301.459
2013-07-16,17,,710375.721,710375.721
2013-07-16,18,,985662.583,985662.583
2013-07-16,19,,1809028.31,1809028.31
2013-07-16,20,,1564523.68,1564523.68
2013-07-16,21,,1024269.243,1024269.243
2013-07-16,22,,940421.321,940421.321
2013-07-16,23,,1041593.161,1041593.161
2013-07-16,24,,1681377.664,1681377.664
2013-07-16,25,,848655.68,848655.68
2013-07-16,26,,1127270.314,1127270.314
2013-07-16,27,,1672899.729,1672899.729
2013-07-16,28,,1446035.071,1446035.071
2013-07-16,29,,417453.943,417453.943
2013-07-16,30,,-50827.215,-50827.215
2013-07-16,31,,1386357.904,1386357.904
2013-07-16,32,,1382927.304,1382927.304
2013-07-16,33,,-404961.713,-404961.713
2013-07-16,34,,973020.296,973020.296
2013-07-16,35,,588676.281,588676.281
2013-07-16,36,,4956735.581,4956735.581
2013-07-16,37,,-166822.982,-166822.982
2013-07-16,38,,-43959.245,-43959.245
2013-07-16,39,,1222370.649,1222370.649
2013-07-16,40,,1047712.124,1047712.124
2013-07-16,41,,1331423.29,1331423.29
2013-07-16,42,,62168.926,62168.926
2013-07-16,43,,-282824.514,-282824.514
2013-07-16,44,,-64451.645,-64451.645
2013-07-16,45,,542154.866,542154.866
2013-07-18,1,,1179249.576,1179249.576
2013-07-18,2,,1700128.229,1700128.229
2013-07-18,3,,-54008.264,-54008.264
2013-07-18,4,,2022334.132,2022334.132
2013-07-18,5,,-4486.285,-4486.285
2013-07-18,6,,1699703.387,1699703.387
2013-07-18,7,,290212.051,290212.051
2013-07-18,8,,1167884.128,1167884.128
2013-07-18,9,,1002225.999,1002225.999
2013-07-18,10,,1181806.16,1181806.16
2013-07-18,11,,1737773.183,1737773.183
2013-07-18,12,,782751.12,782751.12
2013-07-18,13,,1971361.875,1971361.875
2013-07-18,14,,1600834.683,1600834.683
2013-07-18,15,,1087820.698,1087820.698
2013-07-18,16,,219304.642,219304.642
2013-07-18,17,,730794.755,730794.755
2013-07-18,18,,966164.594,966164.594
2013-07-18,19,,1756552.391,1756552.391
2013-07-18,20,,1648044.189,1648044.189
2013-07-18,21,,1193614.625,1193614.625
2013-07-18,22,,901418.374,901418.374
2013-07-18,23,,814070.503,814070.503
2013-07-18,24,,1673974.307,1673974.307
2013-07-18,25,,802623.103,802623.103
2013-07-18,26,,1071813.898,1071813.898
2013-07-18,27,,1704329.795,1704329.795
2013-07-18,28,,1513761.158,1513761.158
2013-07-18,29,,561582.999,561582.999
2013-07-18,30,,-129249.819,-129249.819
2013-07-18,31,,1422708.273,1422708.273
2013-07-18,32,,1438725.496,1438725.496
2013-07-18,33,,-354765.783,-354765.783
2013-07-18,34,,953487.843,953487.843
2013-07-18,35,,593740.498,593740.498
2013-07-18,36,,-311558.852,-311558.852
2013-07-18,37,,-81977.493,-81977.493
2013-07-18,38,,-201873.797,-201873.797
2013-07-18,39,,1060272.571,1060272.571
2013-07-18,40,,1074714.896,1074714.896
2013-07-18,41,,1284735.475,1284735.475
2013-07-18,42,,33948.226,33948.226
2013-07-18,43,,-291408.688,-291408.688
2013-07-18,44,,-31458.692,-31458.692
2013-07-18,45,,484293.267,484293.267
2013-07-19,1,,6566148.853,6566148.853
2013-07-19,2,,1781728.455,1781728.455
2013-07-19,3,,6875.758,6875.758
2013-07-19,4,,1941509.388,1941509.388
2013-07-19,5,,-38352.856,-38352.856
2013-07-19,6,,1700896.286,1700896.286
2013-07-19,7,,303043.412,303043.412
2013-07-19,8,,1162664.784,1162664.784
2013-07-19,9,,6508591.306,6508591.306
2013-07-19,10,,1148247.355,1148247.355
2013-07-19,11,,1671670.063,1671670.063
2013-07-19,12,,822672.316,822672.316
2013-07-19,13,,1979108.25,1979108.25
2013-07-19,14,,1577256.137,1577256.137
2013-07-19,15,,1097310.486,1097310.486
2013-07-19,16,,197217.384,197217.384
2013-07-19,17,,784275.702,784275.702
2013-07-19,18,,962375.538,962375.538
2013-07-19,19,,1749924.943,1749924.943
2013-07-19,20,,5009689.237,5009689.237
2013-07-19,21,,956194.72,956194.72
2013-07-19,22,,944369.333,944369.333
2013-07-19,23,,936448.634,936448.634
2013-07-19,24,,1742327.294,1742327.294
2013-07-19,25,,836544.788,836544.788
2013-07-19,26,,1016237.991,1016237.991
2013-07-19,27,,1656608.681,1656608.681
2013-07-19,28,,1518531.757,1518531.757
2013-07-19,29,,455313.816,455313.816
2013-07-19,30,,-91568.813,-91568.813
2013-07-19,31,,1432976.527,1432976.527
2013-07-19,32,,1389270.175,1389270.175
2013-07-19,33,,-284328.141,-284328.141
2013-07-19,34,,967507.916,967507.916
2013-07-19,35,,547998.056,547998.056
2013-07-19,36,,-498501.006,-498501.006
2013-07-19,37,,-181673.155,-181673.155
2013-07-19,38,,-188362.431,-188362.431
2013-07-19,39,,1120448.854,1120448.854
2013-07-19,40,,1063030.922,1063030.922
2013-07-19,41,,1279437.026,1279437.026
2013-07-19,42,,-3984.025,-3984.025
2013-07-19,43,,-284616.354,-284616.354
2013-07-19,44,,5412221.053,5412221.053
2013-07-19,45,,518773.3,518773.3
2013-07-23,1,,1136093.161,1136093.161
2013-07-23,2,,1705014.885,1705014.885
2013-07-23,3,,17055.64,17055.64
2013-07-23,4,,1972114.268,1972114.268
2013-07-23,5,,-260.209,-260.209
2013-07-23,6,,1785297.115,1785297.115
2013-07-23,7,,410440.779,410440.779
2013-07-23,8,,1137241.407,1137241.407
2013-07-23,9,,1039489.989,1039489.989
2013-07-23,10,,1185529.556,1185529.556
2013-07-23,11,,1751588.29,1751588.29
2013-07-23,12,,767043.495,767043.495
2013-07-23,13,,2179063.095,2179063.095
2013-07-23,14,,1614522.728,1614522.728
2013-07-23,15,,1081628.55,1081628.55
2013-07-23,16,,176567.831,176567.831
2013-07-23,17,,773931.107,773931.107
2013-07-23,18,,1002241.148,1002241.148
2013-07-23,19,,1767976.603,1767976.603
